15588_101 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 13.02 13.02 13.02 13.02 13.02 13.02 13.02 13.02 13.02 13.02 0 0 0 13.02 13.02 13.02 13.02 13.02 13.02 13.02 13.02 13.02 0 0 13.02 13.02 0 0 0 0 0 0 0 0 0
15588_101 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 13.02 13.02 13.02 13.02 13.02 13.02 0 0 0 13.02 13.02 13.02 13.02 13.02 13.02 13.02 13.02 13.02 0 0 13.02 13.02 0 0 0 0 0 0 0 0 0 0 0 0 13.02
15588_102 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15588_102 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 19.04 19.04 0 0 0 0 0 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 0 19.04 19.04 19.04 0 0 0 0 0 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04
15588_102 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 0 0 0 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 0 19.04 19.04 19.04 0 0 0 0 0 0 19.04 19.04 19.04 19.04
15588_102 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 19.04 19.04 19.04 19.04 19.04 0 0 0 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 0 19.04 19.04 19.04 0 0 0 0 0 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04 19.04
15588_104 4 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 0 0 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 0 0 0 0 0 0 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 0
15588_104 5 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 0 0 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 0 0 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 0
15588_104 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 99.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15588_105 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03
15588_105 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 81.03 0 0 0 0 0 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 0 0 81.03 81.03 0 0 0 0 0 0 0 0 0 0 0 0 0 81.03 81.03 81.03
15588_105 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 0 0 0 0 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 0 0 81.03 81.03 0 0 0 0 0 0
15588_105 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 81.03 81.03 81.03 81.03 81.03 81.03 0 0 0 0 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 81.03 0 0 81.03 81.03 0 0 0 0 0 0 0 0 0 0
15588_107 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43
15588_107 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 16.43 16.43 0 0 0 0 0 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 0 0 16.43 16.43 0 0 0 0 0 0 0 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43
15588_107 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 0 0 16.43 16.43 0 0 0 0 0 0 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43
15588_107 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 0 0 0 0 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 16.43 0 0 16.43 16.43 0 0 0 0 0 0 0 0 16.43
15588_108 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7
15588_108 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 18.7 0 0 0 0 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 0 18.7 18.7 18.7 0 0 0 0 0 0 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7
15588_108 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 0 0 18.7 18.7 0 0 0 0 0 0 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7
15588_108 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 0 0 0 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 18.7 0 18.7 18.7 18.7 0 0 0 0 0 0 0 18.7 18.7 18.7
15588_109 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75
15588_109 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 16.75 16.75 0 0 0 0 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 0 0 16.75 16.75 0 0 0 0 0 0 0 0 0 0 0 0 0 16.75 16.75 16.75
15588_109 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 0 0 0 0 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 0 0 16.75 16.75 0 0 0 0 0 0
15588_109 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 16.75 16.75 16.75 16.75 16.75 16.75 16.75 0 0 0 0 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 16.75 0 0 16.75 16.75 0 0 0 0 0 0 0 0 0 0
15588_11 6 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 0 0 0 0 0 0 0 0
15588_11 7 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 0 0 0 0 0
15588_11 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25
15588_11 8 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 0 0 0 0 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 0 0 0 12.25 12.25 12.25 0 0 0 0
15588_11 9 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 0 0 0 0 0 0 0 0 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 12.25 0 0 12.25 12.25 12.25 12.25 0 0 0 0
15588_111 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5
15588_111 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 0 0 0 0 0 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 0 0 0 51.5 0 0 0 51.5 51.5 51.5 51.5 51.5
15588_111 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 0 0 51.5 51.5 0 0 0 0 0 0 0 0 0 0 51.5 51.5
15588_111 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 0 0 0 0 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 51.5 0 0 0 0 51.5 51.5 51.5 51.5 0 0 0 0 0 0 0 0 0 0 51.5 51.5
15588_112 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35
15588_112 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 127.35 127.35 0 0 0 0 0 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 0 0 127.35 127.35 0 0 0 0 0 0 0 0 0 127.35 127.35 127.35 127.35 127.35 127.35
15588_112 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 0 0 0 0 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 0 0 127.35 127.35 0 0 0 0 0 0
15588_112 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 127.35 127.35 127.35 127.35 127.35 127.35 0 0 0 0 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 127.35 0 0 127.35 127.35 0 0 0 0 0 0 0 0 0 0 127.35 127.35
15588_113 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 0 0 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75
15588_113 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 22.75 22.75 0 0 0 0 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 0 0 22.75 22.75 0 0 0 0 0 0 0 0 0 0 0 22.75 22.75 22.75 22.75 22.75 22.75
15588_113 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 0 0 0 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 0 0 22.75 22.75 0 0 0 0 0 0 0 0 0
15588_113 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 22.75 22.75 22.75 22.75 22.75 22.75 22.75 0 0 0 22.75 22.75 22.75 22.75 22.75 22.75 22.75 22.75 0 22.75 22.75 22.75 0 0 0 0 0 0 0 0 0 0 0 0 22.75
15588_114 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11
15588_114 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 7.11 7.11 0 0 0 0 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 0 0 7.11 7.11 0 0 0 0 0 0 0 0 0 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11
15588_114 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 0 0 0 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 0 0 7.11 7.11 0 0 0 0 0 0 0 0
15588_114 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 7.11 7.11 7.11 7.11 7.11 7.11 0 0 0 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 7.11 0 0 7.11 7.11 0 0 0 0 0 0 0 0 0 0 0 7.11
15588_116 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99
15588_116 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 19.99 19.99 0 0 0 0 19.99 19.99 19.99 19.99 19.99 19.99 19.99 0 0 19.99 19.99 0 0 0 0 0 0 0 0 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99
15588_116 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 0 0 0 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 0 19.99 19.99 19.99 0 0 0 0 0 0 0 0 0 0 19.99 19.99
15588_116 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 19.99 19.99 19.99 19.99 0 0 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 19.99 0 0 19.99 19.99 0 0 0 0 0 0 0 0 0 0 19.99 19.99 19.99 19.99 19.99
15588_117 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99
15588_117 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 112.99 0 0 0 0 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 0 0 112.99 112.99 0 0 0 0 0 0 0 0 0 0 112.99 112.99 112.99 112.99 112.99 112.99
15588_117 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 0 0 112.99 112.99 0 0 0 0 0 0 0 0 0 112.99 112.99 112.99 112.99 112.99 112.99
15588_117 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 0 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 0 0 0 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 112.99 0 0 112.99 112.99 0 0 0 0 0 0 0 0 0
15588_118 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71
15588_118 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 7.71 7.71 0 0 0 0 0 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 0 0 7.71 7.71 0 0 0 0 0 0 0 0 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71
15588_118 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 0 0 0 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 0 0 7.71 7.71 0 0 0 0 0 0 0 0 0
15588_118 3 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 7.71 7.71 7.71 7.71 7.71 0 0 0 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 7.71 0 0 7.71 7.71 0 0 0 0 0 0 0 0 0 7.71 7.71 7.71 7.71
15588_119 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61
15588_119 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 24.61 24.61 0 0 0 0 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61 0 0 24.61 24.61 0 0 0 0 0 0 0 0 24.61 24.61 24.61 24.61 24.61 24.61 24.61 24.61
